Boundary,CloseMoveRanges,DownMaeRanges,EndBar,EndClose,EndInsideRange,EventBar,EventClose,HorizonBars,Interaction,Italy,London,PocTouched,ProfileLabel,TradeCoverage,UTC,UpMfeRanges
HIGH,-0.09,0.68,8416,29878.25,True,8404,29880.0,12,BREACH,2026-07-03 14:19:59,2026-07-03 13:19:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:19:59,2.27
HIGH,-0.47,0.81,8406,29873.25,True,8405,29882.5,1,BREACH,2026-07-03 13:29:59,2026-07-03 12:29:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:29:59,0.05
HIGH,-0.15,0.81,8408,29879.5,True,8405,29882.5,3,BREACH,2026-07-03 13:39:58,2026-07-03 12:39:58,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:39:58,0.38
HIGH,0.59,0.81,8411,29894.0,False,8405,29882.5,6,BREACH,2026-07-03 13:54:54,2026-07-03 12:54:54,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:54:54,0.64
HIGH,-0.01,0.81,8417,29882.25,True,8405,29882.5,12,BREACH,2026-07-03 14:24:56,2026-07-03 13:24:56,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:24:56,2.14
HIGH,-0.4,0.4,8408,29879.5,True,8407,29887.25,1,BREACH,2026-07-03 13:39:58,2026-07-03 12:39:58,False,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:39:58,0.12
HIGH,-0.44,0.88,8410,29878.75,True,8407,29887.25,3,BREACH,2026-07-03 13:49:50,2026-07-03 12:49:50,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:49:50,0.12
HIGH,1.19,0.88,8413,29910.5,False,8407,29887.25,6,BREACH,2026-07-03 14:04:59,2026-07-03 13:04:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:04:59,1.68
HIGH,-0.03,0.88,8419,29886.75,False,8407,29887.25,12,BREACH,2026-07-03 14:34:51,2026-07-03 13:34:51,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:34:51,1.9
HIGH,-0.21,0.49,8409,29875.5,True,8408,29879.5,1,BREACH,2026-07-03 13:44:58,2026-07-03 12:44:58,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:44:58,0.36
HIGH,0.74,0.49,8411,29894.0,False,8408,29879.5,3,BREACH,2026-07-03 13:54:54,2026-07-03 12:54:54,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:54:54,0.79
HIGH,1.56,0.49,8414,29910.0,False,8408,29879.5,6,BREACH,2026-07-03 14:09:59,2026-07-03 13:09:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:09:59,2.29
HIGH,0.67,0.49,8420,29892.5,False,8408,29879.5,12,BREACH,2026-07-03 14:39:59,2026-07-03 13:39:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:39:59,2.29
HIGH,0.17,0.04,8410,29878.75,True,8409,29875.5,1,BREACH,2026-07-03 13:49:50,2026-07-03 12:49:50,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:49:50,0.44
HIGH,1.42,0.04,8412,29903.25,False,8409,29875.5,3,BREACH,2026-07-03 13:59:59,2026-07-03 12:59:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:59:59,1.67
HIGH,0.6,0.04,8415,29887.25,False,8409,29875.5,6,BREACH,2026-07-03 14:14:53,2026-07-03 13:14:53,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:14:53,2.5
HIGH,0.45,0.04,8421,29884.25,False,8409,29875.5,12,BREACH,2026-07-03 14:44:16,2026-07-03 13:44:16,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:44:16,2.5
HIGH,0.78,0.12,8411,29894.0,False,8410,29878.75,1,TOUCH,2026-07-03 13:54:54,2026-07-03 12:54:54,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:54:54,0.83
HIGH,1.63,0.12,8413,29910.5,False,8410,29878.75,3,TOUCH,2026-07-03 14:04:59,2026-07-03 13:04:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:04:59,2.12
HIGH,-0.03,0.17,8416,29878.25,True,8410,29878.75,6,TOUCH,2026-07-03 14:19:59,2026-07-03 13:19:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:19:59,2.33
HIGH,0.82,0.17,8422,29894.75,False,8410,29878.75,12,TOUCH,2026-07-03 14:49:56,2026-07-03 13:49:56,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:49:56,2.33
HIGH,0.47,0.13,8412,29903.25,False,8411,29894.0,1,BREACH,2026-07-03 13:59:59,2026-07-03 12:59:59,False,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 11:59:59,0.72
HIGH,0.82,0.13,8414,29910.0,False,8411,29894.0,3,BREACH,2026-07-03 14:09:59,2026-07-03 13:09:59,False,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:09:59,1.55
HIGH,-0.6,0.95,8417,29882.25,True,8411,29894.0,6,BREACH,2026-07-03 14:24:56,2026-07-03 13:24:56,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:24:56,1.55
HIGH,0.18,0.95,8423,29897.5,False,8411,29894.0,12,BREACH,2026-07-03 14:54:58,2026-07-03 13:54:58,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:54:58,1.55
HIGH,0.37,0.03,8413,29910.5,False,8412,29903.25,1,BREACH,2026-07-03 14:04:59,2026-07-03 13:04:59,False,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:04:59,0.86
HIGH,-0.82,1.14,8415,29887.25,False,8412,29903.25,3,BREACH,2026-07-03 14:14:53,2026-07-03 13:14:53,False,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:14:53,1.08
HIGH,-0.91,1.42,8418,29885.5,False,8412,29903.25,6,BREACH,2026-07-03 14:29:59,2026-07-03 13:29:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:29:59,1.08
HIGH,-0.01,1.42,8424,29903.0,False,8412,29903.25,12,BREACH,2026-07-03 14:59:59,2026-07-03 13:59:59,True,2026-07-03:8390-8396:DynamicCompression,AVAILABLE,2026-07-03 12:59:59,1.08
LOW,1.38,0.05,8615,29883.25,False,8614,29833.5,1,BREACH,2026-07-06 11:54:59,2026-07-06 10:54:59,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 09:54:59,1.44
LOW,0.94,0.05,8617,29867.5,True,8614,29833.5,3,BREACH,2026-07-06 12:04:55,2026-07-06 11:04:55,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:04:55,1.61
LOW,1.27,0.05,8620,29879.25,False,8614,29833.5,6,BREACH,2026-07-06 12:19:59,2026-07-06 11:19:59,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:19:59,1.61
LOW,0.69,0.05,8626,29858.25,True,8614,29833.5,12,BREACH,2026-07-06 12:49:54,2026-07-06 11:49:54,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:49:54,1.61
HIGH,-0.17,0.24,8616,29877.0,False,8615,29883.25,1,BREACH,2026-07-06 11:59:59,2026-07-06 10:59:59,False,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 09:59:59,0.15
HIGH,-0.71,0.81,8618,29857.75,True,8615,29883.25,3,BREACH,2026-07-06 12:09:59,2026-07-06 11:09:59,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:09:59,0.23
HIGH,-0.42,0.86,8621,29868.0,True,8615,29883.25,6,BREACH,2026-07-06 12:24:58,2026-07-06 11:24:58,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:24:58,0.23
HIGH,-0.51,1.0,8627,29865.0,True,8615,29883.25,12,BREACH,2026-07-06 12:54:43,2026-07-06 11:54:43,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:54:43,0.23
LOW,-0.17,0.24,8616,29877.0,False,8615,29883.25,1,BREACH,2026-07-06 11:59:59,2026-07-06 10:59:59,False,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 09:59:59,0.15
LOW,-0.71,0.81,8618,29857.75,True,8615,29883.25,3,BREACH,2026-07-06 12:09:59,2026-07-06 11:09:59,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:09:59,0.23
LOW,-0.42,0.86,8621,29868.0,True,8615,29883.25,6,BREACH,2026-07-06 12:24:58,2026-07-06 11:24:58,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:24:58,0.23
LOW,-0.51,1.0,8627,29865.0,True,8615,29883.25,12,BREACH,2026-07-06 12:54:43,2026-07-06 11:54:43,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:54:43,0.23
HIGH,-0.26,0.38,8617,29867.5,True,8616,29877.0,1,BREACH,2026-07-06 12:04:55,2026-07-06 11:04:55,False,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:04:55,0.4
HIGH,0.04,0.69,8619,29878.5,False,8616,29877.0,3,BREACH,2026-07-06 12:14:59,2026-07-06 11:14:59,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:14:59,0.4
HIGH,-0.34,0.69,8622,29864.75,True,8616,29877.0,6,BREACH,2026-07-06 12:29:43,2026-07-06 11:29:43,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:29:43,0.4
HIGH,0.21,0.83,8628,29884.5,False,8616,29877.0,12,BREACH,2026-07-06 12:59:58,2026-07-06 11:59:58,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:59:58,0.4
HIGH,-0.27,0.38,8618,29857.75,True,8617,29867.5,1,BREACH,2026-07-06 12:09:59,2026-07-06 11:09:59,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:09:59,0.16
HIGH,0.33,0.42,8620,29879.25,False,8617,29867.5,3,BREACH,2026-07-06 12:19:59,2026-07-06 11:19:59,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:19:59,0.48
HIGH,0.29,0.42,8623,29878.0,False,8617,29867.5,6,BREACH,2026-07-06 12:34:59,2026-07-06 11:34:59,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:34:59,0.48
HIGH,-0.45,0.56,8629,29851.25,True,8617,29867.5,12,BREACH,2026-07-06 13:04:58,2026-07-06 12:04:58,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 11:04:58,0.79
HIGH,0.02,0.22,8620,29879.25,False,8619,29878.5,1,BREACH,2026-07-06 12:19:59,2026-07-06 11:19:59,False,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:19:59,0.17
HIGH,-0.38,0.49,8622,29864.75,True,8619,29878.5,3,BREACH,2026-07-06 12:29:43,2026-07-06 11:29:43,False,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:29:43,0.17
HIGH,-0.6,0.67,8625,29857.0,True,8619,29878.5,6,BREACH,2026-07-06 12:44:59,2026-07-06 11:44:59,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:44:59,0.18
HIGH,-0.58,1.02,8631,29857.75,True,8619,29878.5,12,BREACH,2026-07-06 13:14:55,2026-07-06 12:14:55,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 11:14:55,0.49
HIGH,-0.31,0.31,8621,29868.0,True,8620,29879.25,1,BREACH,2026-07-06 12:24:58,2026-07-06 11:24:58,False,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:24:58,0.11
HIGH,-0.03,0.6,8623,29878.0,False,8620,29879.25,3,BREACH,2026-07-06 12:34:59,2026-07-06 11:34:59,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:34:59,0.11
HIGH,-0.58,0.89,8626,29858.25,True,8620,29879.25,6,BREACH,2026-07-06 12:49:54,2026-07-06 11:49:54,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 10:49:54,0.16
HIGH,-0.19,1.04,8632,29872.25,True,8620,29879.25,12,BREACH,2026-07-06 13:19:59,2026-07-06 12:19:59,True,2026-07-06:8605-8611:DynamicCompression,AVAILABLE,2026-07-06 11:19:59,0.47
HIGH,0.12,0.27,9175,29030.75,False,9174,29020.25,1,BREACH,2026-07-08 12:34:59,2026-07-08 11:34:59,False,2026-07-08:9163-9173:DynamicCompression,AVAILABLE,2026-07-08 10:34:59,0.33
HIGH,0.33,0.27,9177,29049.5,False,9174,29020.25,3,BREACH,2026-07-08 12:44:58,2026-07-08 11:44:58,False,2026-07-08:9163-9173:DynamicCompression,AVAILABLE,2026-07-08 10:44:58,0.39
HIGH,-0.02,0.27,9180,29018.75,False,9174,29020.25,6,BREACH,2026-07-08 12:59:59,2026-07-08 11:59:59,False,2026-07-08:9163-9173:DynamicCompression,AVAILABLE,2026-07-08 10:59:59,0.48
HIGH,-0.37,0.51,9186,28987.25,True,9174,29020.25,12,BREACH,2026-07-08 13:29:59,2026-07-08 12:29:59,False,2026-07-08:9163-9173:DynamicCompression,AVAILABLE,2026-07-08 11:29:59,0.48
HIGH,0.15,0.03,9176,29043.75,False,9175,29030.75,1,BREACH,2026-07-08 12:39:58,2026-07-08 11:39:58,False,2026-07-08:9163-9173:DynamicCompression,AVAILABLE,2026-07-08 10:39:58,0.27
HIGH,0.13,0.03,9178,29042.25,False,9175,29030.75,3,BREACH,2026-07-08 12:49:59,2026-07-08 11:49:59,False,2026-07-08:9163-9173:DynamicCompression,AVAILABLE,2026-07-08 10:49:59,0.37
HIGH,-0.4,0.5,9181,28995.75,True,9175,29030.75,6,BREACH,2026-07-08 13:04:58,2026-07-08 12:04:58,False,2026-07-08:9163-9173:DynamicCompression,AVAILABLE,2026-07-08 11:04:58,0.37
HIGH,-0.17,0.65,9187,29016.0,False,9175,29030.75,12,BREACH,2026-07-08 13:34:59,2026-07-08 12:34:59,False,2026-07-08:9163-9173:DynamicCompression,AVAILABLE,2026-07-08 11:34:59,0.37
HIGH,-0.1,0.36,9190,29079.5,False,9189,29085.25,1,BREACH,2026-07-08 13:49:59,2026-07-08 12:49:59,False,2026-07-08:9182-9188:DynamicCompression,AVAILABLE,2026-07-08 11:49:59,0.35
HIGH,0.07,0.54,9192,29089.25,False,9189,29085.25,3,BREACH,2026-07-08 13:59:59,2026-07-08 12:59:59,False,2026-07-08:9182-9188:DynamicCompression,AVAILABLE,2026-07-08 11:59:59,0.49
HIGH,1.07,0.54,9195,29149.5,False,9189,29085.25,6,BREACH,2026-07-08 14:14:58,2026-07-08 13:14:58,False,2026-07-08:9182-9188:DynamicCompression,AVAILABLE,2026-07-08 12:14:58,1.65
HIGH,1.65,0.54,9201,29184.25,False,9189,29085.25,12,BREACH,2026-07-08 14:44:59,2026-07-08 13:44:59,False,2026-07-08:9182-9188:DynamicCompression,AVAILABLE,2026-07-08 12:44:59,1.78
HIGH,0.2,0.44,9191,29091.5,False,9190,29079.5,1,BREACH,2026-07-08 13:54:59,2026-07-08 12:54:59,False,2026-07-08:9182-9188:DynamicCompression,AVAILABLE,2026-07-08 11:54:59,0.29
HIGH,0.47,0.44,9193,29107.5,False,9190,29079.5,3,BREACH,2026-07-08 14:04:59,2026-07-08 13:04:59,False,2026-07-08:9182-9188:DynamicCompression,AVAILABLE,2026-07-08 12:04:59,0.59
HIGH,1.21,0.44,9196,29152.25,False,9190,29079.5,6,BREACH,2026-07-08 14:19:59,2026-07-08 13:19:59,False,2026-07-08:9182-9188:DynamicCompression,AVAILABLE,2026-07-08 12:19:59,1.75
HIGH,1.65,0.44,9202,29178.5,False,9190,29079.5,12,BREACH,2026-07-08 14:49:59,2026-07-08 13:49:59,False,2026-07-08:9182-9188:DynamicCompression,AVAILABLE,2026-07-08 12:49:59,1.9
LOW,0.12,0.06,9442,29627.0,False,9441,29621.25,1,BREACH,2026-07-09 11:49:57,2026-07-09 10:49:57,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 09:49:57,0.28
LOW,0.49,0.06,9444,29644.0,True,9441,29621.25,3,BREACH,2026-07-09 11:59:55,2026-07-09 10:59:55,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 09:59:55,0.59
LOW,0.57,0.06,9447,29647.75,True,9441,29621.25,6,BREACH,2026-07-09 12:14:53,2026-07-09 11:14:53,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:14:53,0.75
LOW,0.41,0.06,9453,29640.25,True,9441,29621.25,12,BREACH,2026-07-09 12:44:59,2026-07-09 11:44:59,True,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:44:59,1.02
LOW,0.36,0.04,9443,29643.75,True,9442,29627.0,1,BREACH,2026-07-09 11:54:46,2026-07-09 10:54:46,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 09:54:46,0.42
LOW,0.39,0.04,9445,29645.0,True,9442,29627.0,3,BREACH,2026-07-09 12:04:57,2026-07-09 11:04:57,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:04:57,0.63
LOW,0.77,0.04,9448,29663.0,True,9442,29627.0,6,BREACH,2026-07-09 12:19:57,2026-07-09 11:19:57,True,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:19:57,0.89
LOW,-0.46,0.48,9454,29605.5,False,9442,29627.0,12,BREACH,2026-07-09 12:49:59,2026-07-09 11:49:59,True,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:49:59,0.9
LOW,0.01,0.11,9444,29644.0,True,9443,29643.75,1,BREACH,2026-07-09 11:59:55,2026-07-09 10:59:55,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 09:59:55,0.11
LOW,0.01,0.22,9446,29644.0,True,9443,29643.75,3,BREACH,2026-07-09 12:09:59,2026-07-09 11:09:59,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:09:59,0.27
LOW,0.18,0.22,9449,29652.25,True,9443,29643.75,6,BREACH,2026-07-09 12:24:59,2026-07-09 11:24:59,True,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:24:59,0.54
LOW,-1.33,1.66,9455,29581.75,False,9443,29643.75,12,BREACH,2026-07-09 12:54:58,2026-07-09 11:54:58,True,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:54:58,0.54
LOW,0.19,0.1,9452,29652.25,True,9451,29643.5,1,TOUCH,2026-07-09 12:39:51,2026-07-09 11:39:51,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:39:51,0.37
LOW,-0.81,0.83,9454,29605.5,False,9451,29643.5,3,TOUCH,2026-07-09 12:49:59,2026-07-09 11:49:59,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:49:59,0.37
LOW,-0.57,1.69,9457,29617.0,False,9451,29643.5,6,TOUCH,2026-07-09 13:04:59,2026-07-09 12:04:59,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 11:04:59,0.37
LOW,0.52,1.69,9463,29667.75,True,9451,29643.5,12,TOUCH,2026-07-09 13:34:59,2026-07-09 12:34:59,True,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 11:34:59,0.57
LOW,-0.51,0.84,9455,29581.75,False,9454,29605.5,1,BREACH,2026-07-09 12:54:58,2026-07-09 11:54:58,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:54:58,0.1
LOW,0.25,0.88,9457,29617.0,False,9454,29605.5,3,BREACH,2026-07-09 13:04:59,2026-07-09 12:04:59,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 11:04:59,0.44
LOW,-0.11,0.88,9460,29600.5,False,9454,29605.5,6,BREACH,2026-07-09 13:19:58,2026-07-09 12:19:58,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 11:19:58,0.44
LOW,2.05,0.88,9466,29701.25,False,9454,29605.5,12,BREACH,2026-07-09 13:49:59,2026-07-09 12:49:59,True,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 11:49:59,2.1
LOW,0.4,0.37,9456,29600.25,False,9455,29581.75,1,BREACH,2026-07-09 12:59:59,2026-07-09 11:59:59,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 10:59:59,0.45
LOW,0.12,0.37,9458,29587.5,False,9455,29581.75,3,BREACH,2026-07-09 13:09:59,2026-07-09 12:09:59,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 11:09:59,0.95
LOW,0.84,0.37,9461,29621.0,False,9455,29581.75,6,BREACH,2026-07-09 13:24:57,2026-07-09 12:24:57,False,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 11:24:57,1.17
LOW,2.6,0.37,9467,29703.5,False,9455,29581.75,12,BREACH,2026-07-09 13:54:57,2026-07-09 12:54:57,True,2026-07-09:9431-9439:DynamicCompression,AVAILABLE,2026-07-09 11:54:57,2.99
